intersection_id,tollgate_id,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,hour,week,minute,travel_time
1,2,1002.4,1007.2,210,4.6,35.6,47,0,3,4,0,47.21
1,2,1002.4,1007.2,210,4.6,35.6,47,0,3,4,20,50.25
1,2,1002.4,1007.2,210,4.6,35.6,47,0,3,4,40,83.4766666667
1,2,1002.4,1007.2,210,4.6,35.6,47,0,4,4,20,49.8866666667
1,2,1001.5,1006.3,205,4.7,37.2,44,0,4,4,40,61.712
1,2,1001.5,1006.3,205,4.7,37.2,44,0,5,4,0,48.065
1,2,1001.5,1006.3,205,4.7,37.2,44,0,5,4,20,39.5
1,2,1001.5,1006.3,205,4.7,37.2,44,0,5,4,40,56.6925
1,2,1001.5,1006.3,205,4.7,37.2,44,0,6,4,0,63.1766666667
1,2,1001.5,1006.3,205,4.7,37.2,44,0,6,4,20,87.03
1,2,1001.5,1006.3,205,4.7,37.2,44,0,6,4,40,65.3366666667
1,2,1001.5,1006.3,205,4.7,37.2,44,0,7,4,0,78.012
1,2,1001.5,1006.3,205,4.7,37.2,44,0,7,4,20,109.729333333
1,2,1000.2,1005,195,3.2,37.6,42,0,7,4,40,114.72
1,2,1000.2,1005,195,3.2,37.6,42,0,8,4,0,116.073636364
1,2,1000.2,1005,195,3.2,37.6,42,0,8,4,20,125.105
1,2,1000.2,1005,195,3.2,37.6,42,0,8,4,40,88.4168421053
1,2,1000.2,1005,195,3.2,37.6,42,0,9,4,0,71.4722222222
1,2,1000.2,1005,195,3.2,37.6,42,0,9,4,20,116.583333333
1,2,1000.2,1005,195,3.2,37.6,42,0,9,4,40,88.6557142857
1,2,1000.2,1005,195,3.2,37.6,42,0,10,4,0,68.4990909091
1,2,1000.2,1005,195,3.2,37.6,42,0,10,4,20,64.062
1,2,1001,1005.8,258,1.6,33.5,53,0,10,4,40,83.4688888889
1,2,1001,1005.8,258,1.6,33.5,53,0,11,4,0,64.0866666667
1,2,1001,1005.8,258,1.6,33.5,53,0,11,4,20,84.855
1,2,1001,1005.8,258,1.6,33.5,53,0,11,4,40,58.8383333333
1,2,1001,1005.8,258,1.6,33.5,53,0,12,4,0,61.17
1,2,1001,1005.8,258,1.6,33.5,53,0,12,4,20,69.7946153846
1,2,1001,1005.8,258,1.6,33.5,53,0,12,4,40,76.7707142857
1,2,1001,1005.8,258,1.6,33.5,53,0,13,4,0,79.4618181818
1,2,1001,1005.8,258,1.6,33.5,53,0,13,4,20,58.1335714286
1,2,1001.9,1006.7,208,3.2,31.4,66,0,13,4,40,68.565
1,2,1001.9,1006.7,208,3.2,31.4,66,0,14,4,0,60.0628571429
1,2,1001.9,1006.7,208,3.2,31.4,66,0,14,4,20,60.1885714286
1,2,1001.9,1006.7,208,3.2,31.4,66,0,14,4,40,66.7471428571
1,2,1001.9,1006.7,208,3.2,31.4,66,0,15,4,0,51.3175
1,2,1001.9,1006.7,208,3.2,31.4,66,0,15,4,20,60.3183333333
1,2,1001.9,1006.7,208,3.2,31.4,66,0,15,4,40,60.8970588235
1,2,1001.9,1006.7,208,3.2,31.4,66,0,16,4,0,62.177
1,2,1001.9,1006.7,208,3.2,31.4,66,0,16,4,20,89.1158333333
1,2,1001.7,1006.5,207,2.4,29.9,70,0,16,4,40,74.3764705882
1,2,1001.7,1006.5,207,2.4,29.9,70,0,17,4,0,58.4625
1,2,1001.7,1006.5,207,2.4,29.9,70,0,17,4,20,103.073846154
1,2,1001.7,1006.5,207,2.4,29.9,70,0,17,4,40,90.9633333333
1,2,1001.7,1006.5,207,2.4,29.9,70,0,18,4,0,63.41
1,2,1001.7,1006.5,207,2.4,29.9,70,0,18,4,20,59.0808333333
1,2,1001.7,1006.5,207,2.4,29.9,70,0,18,4,40,86.5271428571
1,2,1001.7,1006.5,207,2.4,29.9,70,0,19,4,0,48.834
1,2,1001.7,1006.5,207,2.4,29.9,70,0,19,4,20,65.3466666667
1,2,1002.1,1006.9,199,2.5,29,75,0,19,4,40,73.564
1,2,1002.1,1006.9,199,2.5,29,75,0,20,4,0,59.4976923077
1,2,1002.1,1006.9,199,2.5,29,75,0,20,4,20,60.804
1,2,1002.1,1006.9,199,2.5,29,75,0,20,4,40,53.9466666667
1,2,1002.1,1006.9,199,2.5,29,75,0,21,4,0,62.5766666667
1,2,1002.1,1006.9,199,2.5,29,75,0,21,4,20,51.8725
1,2,1002.1,1006.9,199,2.5,29,75,0,21,4,40,53.807
1,2,1002.1,1006.9,199,2.5,29,75,0,22,4,0,53.026
1,2,1002.1,1006.9,199,2.5,29,75,0,22,4,20,59.7766666667
1,2,1003.2,1008,194,1.9,31.6,68,0,22,4,40,49.0016666667
1,2,1003.2,1008,194,1.9,31.6,68,0,23,4,0,39.1475
1,2,1003.2,1008,194,1.9,31.6,68,0,23,4,20,64.955
1,2,1003.2,1008,194,1.9,31.6,68,0,23,4,40,122.835
1,2,1003.2,1008,194,1.9,31.6,68,0,0,5,0,51.286
1,2,1003.2,1008,194,1.9,31.6,68,0,0,5,20,43.056
1,2,1003.2,1008,194,1.9,31.6,68,0,0,5,40,62.392
1,2,1003.2,1008,194,1.9,31.6,68,0,1,5,0,52.1
1,2,1003.2,1008,194,1.9,31.6,68,0,1,5,20,45.71
1,2,1002.7,1007.5,212,3,35.5,51,0,1,5,40,52.62
1,2,1002.7,1007.5,212,3,35.5,51,0,2,5,20,40
1,2,1002.7,1007.5,212,3,35.5,51,0,3,5,0,83.07
1,2,1002.7,1007.5,212,3,35.5,51,0,3,5,20,65.69
1,2,1002.7,1007.5,212,3,35.5,51,0,3,5,40,37.855
1,2,1002.7,1007.5,212,3,35.5,51,0,4,5,0,67.94
1,2,1002.7,1007.5,212,3,35.5,51,0,4,5,20,52.25
1,2,1001,1005.8,220,3.6,37.6,45,0,4,5,40,55.2642857143
1,2,1001,1005.8,220,3.6,37.6,45,0,5,5,0,45.625
1,2,1001,1005.8,220,3.6,37.6,45,0,5,5,20,60.4975
1,2,1001,1005.8,220,3.6,37.6,45,0,5,5,40,60.626
1,2,1001,1005.8,220,3.6,37.6,45,0,6,5,0,65.3633333333
1,2,1001,1005.8,220,3.6,37.6,45,0,6,5,20,57.03875
1,2,1001,1005.8,220,3.6,37.6,45,0,6,5,40,63.9714285714
1,2,1001,1005.8,220,3.6,37.6,45,0,7,5,0,132.218888889
1,2,1001,1005.8,220,3.6,37.6,45,0,7,5,20,100.391764706
1,2,1000,1004.8,226,1.9,37.2,45,0,7,5,40,65.3488888889
1,2,1000,1004.8,226,1.9,37.2,45,0,8,5,0,75.5325
1,2,1000,1004.8,226,1.9,37.2,45,0,8,5,20,77.43
1,2,1000,1004.8,226,1.9,37.2,45,0,8,5,40,70.9375
1,2,1000,1004.8,226,1.9,37.2,45,0,9,5,0,69.4211111111
1,2,1000,1004.8,226,1.9,37.2,45,0,9,5,20,78.8088888889
1,2,1000,1004.8,226,1.9,37.2,45,0,9,5,40,61.7326666667
1,2,1000,1004.8,226,1.9,37.2,45,0,10,5,0,81.7545454545
1,2,1000,1004.8,226,1.9,37.2,45,0,10,5,20,108.179375
1,2,1000.7,1005.5,238,1.7,33.4,54,0,10,5,40,110.34
1,2,1000.7,1005.5,238,1.7,33.4,54,0,11,5,0,53.5666666667
1,2,1000.7,1005.5,238,1.7,33.4,54,0,11,5,20,50.3555555556
1,2,1000.7,1005.5,238,1.7,33.4,54,0,11,5,40,50.4108333333
1,2,1000.7,1005.5,238,1.7,33.4,54,0,12,5,0,101.759166667
1,2,1000.7,1005.5,238,1.7,33.4,54,0,12,5,20,55.9533333333
1,2,1000.7,1005.5,238,1.7,33.4,54,0,12,5,40,60.7628571429
1,2,1000.7,1005.5,238,1.7,33.4,54,0,13,5,0,54.922
1,2,1000.7,1005.5,238,1.7,33.4,54,0,13,5,20,66.9423529412
1,2,1001.7,1006.5,190,1.6,31.3,67,0,13,5,40,71.5925
1,2,1001.7,1006.5,190,1.6,31.3,67,0,14,5,0,63.835
1,2,1001.7,1006.5,190,1.6,31.3,67,0,14,5,20,90.9644444444
1,2,1001.7,1006.5,190,1.6,31.3,67,0,14,5,40,104.9365
1,2,1001.7,1006.5,190,1.6,31.3,67,0,15,5,0,60.3241666667
1,2,1001.7,1006.5,190,1.6,31.3,67,0,15,5,20,102.249230769
1,2,1001.7,1006.5,190,1.6,31.3,67,0,15,5,40,58.8041666667
1,2,1001.7,1006.5,190,1.6,31.3,67,0,16,5,0,57.3871428571
1,2,1001.7,1006.5,190,1.6,31.3,67,0,16,5,20,86.5322222222
1,2,1000.9,1005.7,205,2.1,29.8,74,0,16,5,40,70.0388
1,2,1000.9,1005.7,205,2.1,29.8,74,0,17,5,0,75.9893333333
1,2,1000.9,1005.7,205,2.1,29.8,74,0,17,5,20,94.2235
1,2,1000.9,1005.7,205,2.1,29.8,74,0,17,5,40,121.9065
1,2,1000.9,1005.7,205,2.1,29.8,74,0,18,5,0,69.64
1,2,1000.9,1005.7,205,2.1,29.8,74,0,18,5,20,98.9315384615
1,2,1000.9,1005.7,205,2.1,29.8,74,0,18,5,40,64.4181818182
1,2,1000.9,1005.7,205,2.1,29.8,74,0,19,5,0,77.20875
1,2,1000.9,1005.7,205,2.1,29.8,74,0,19,5,20,85.4108333333
1,2,1001.2,1006,207,1.3,27.7,83,0,19,5,40,69.5155555556
1,2,1001.2,1006,207,1.3,27.7,83,0,20,5,0,86.205
1,2,1001.2,1006,207,1.3,27.7,83,0,20,5,20,111.443
1,2,1001.2,1006,207,1.3,27.7,83,0,20,5,40,55.61875
1,2,1001.2,1006,207,1.3,27.7,83,0,21,5,0,81.33
1,2,1001.2,1006,207,1.3,27.7,83,0,21,5,20,93.7345454545
1,2,1001.2,1006,207,1.3,27.7,83,0,21,5,40,36.08
1,2,1001.2,1006,207,1.3,27.7,83,0,22,5,0,45.07
1,2,1001.2,1006,207,1.3,27.7,83,0,22,5,20,53.56
1,2,1002.7,1007.5,221,2.4,31.3,69,0,22,5,40,43.6225
1,2,1002.7,1007.5,221,2.4,31.3,69,0,23,5,0,69.6366666667
1,2,1002.7,1007.5,221,2.4,31.3,69,0,23,5,20,117.58
1,2,1000.5,1005.3,206,1.8,38.3,42,0,6,6,0,329.725833333
1,2,1000.5,1005.3,206,1.8,38.3,42,0,6,6,20,80.13
1,2,1000.5,1005.3,206,1.8,38.3,42,0,6,6,40,82.5573333333
1,2,1000.5,1005.3,206,1.8,38.3,42,0,7,6,0,87.6266666667
1,2,1000.5,1005.3,206,1.8,38.3,42,0,7,6,20,86.3266666667
1,2,999.7,1004.5,236,1.6,38,45,0,7,6,40,96.3118181818
1,2,999.7,1004.5,236,1.6,38,45,0,8,6,0,60.64875
1,2,999.7,1004.5,236,1.6,38,45,0,8,6,20,89.3808333333
1,2,999.7,1004.5,236,1.6,38,45,0,8,6,40,115.883636364
1,2,999.7,1004.5,236,1.6,38,45,0,9,6,0,109.43
1,2,999.7,1004.5,236,1.6,38,45,0,9,6,20,187.890555556
1,2,999.7,1004.5,236,1.6,38,45,0,9,6,40,151.746538462
1,2,999.7,1004.5,236,1.6,38,45,0,10,6,0,130.745882353
1,2,999.7,1004.5,236,1.6,38,45,0,10,6,20,90.0377777778
1,2,1000.9,1005.7,106,1.5,35.6,50,0,11,6,0,24.96
1,2,1000.9,1005.7,106,1.5,35.6,50,0,11,6,20,126.947058824
1,2,1000.9,1005.7,106,1.5,35.6,50,0,11,6,40,88.5389473684
1,2,1000.9,1005.7,106,1.5,35.6,50,0,12,6,0,72.5991666667
1,2,1000.9,1005.7,106,1.5,35.6,50,0,12,6,20,57.48
1,2,1000.9,1005.7,106,1.5,35.6,50,0,12,6,40,73.8772727273
1,2,1000.9,1005.7,106,1.5,35.6,50,0,13,6,0,52.0945454545
1,2,1000.9,1005.7,106,1.5,35.6,50,0,13,6,20,61.5804761905
1,2,1001.9,1006.6,150,1.2,33.6,61,0,13,6,40,88.88
1,2,1001.9,1006.6,150,1.2,33.6,61,0,14,6,0,54.9
1,2,1001.9,1006.6,150,1.2,33.6,61,0,14,6,20,73.2464285714
1,2,1001.9,1006.6,150,1.2,33.6,61,0,14,6,40,112.228571429
1,2,1001.9,1006.6,150,1.2,33.6,61,0,15,6,0,184.067058824
1,2,1001.9,1006.6,150,1.2,33.6,61,0,15,6,20,56.2453333333
1,2,1001.9,1006.6,150,1.2,33.6,61,0,15,6,40,56.1228571429
1,2,1001.9,1006.6,150,1.2,33.6,61,0,16,6,0,64.48
1,2,1001.9,1006.6,150,1.2,33.6,61,0,16,6,20,104.204666667
1,2,1001.6,1006.3,213,1.1,31.1,71,0,16,6,40,127.515
1,2,1001.6,1006.3,213,1.1,31.1,71,0,17,6,0,65.6377777778
1,2,1001.6,1006.3,213,1.1,31.1,71,0,17,6,20,91.2188888889
1,2,1001.6,1006.3,213,1.1,31.1,71,0,17,6,40,62.9616666667
1,2,1001.6,1006.3,213,1.1,31.1,71,0,18,6,0,49.85
1,2,1001.6,1006.3,213,1.1,31.1,71,0,18,6,20,94.1211111111
1,2,1001.6,1006.3,213,1.1,31.1,71,0,18,6,40,73.5211111111
1,2,1001.6,1006.3,213,1.1,31.1,71,0,19,6,0,68.4925
1,2,1001.6,1006.3,213,1.1,31.1,71,0,19,6,20,52.11625
1,2,1002,1006.8,223,1.8,29,82,0,19,6,40,86.3075
1,2,1002,1006.8,223,1.8,29,82,0,20,6,0,53.4563636364
1,2,1002,1006.8,223,1.8,29,82,0,20,6,20,65.257
1,2,1002,1006.8,223,1.8,29,82,0,20,6,40,65.1209090909
1,2,1002,1006.8,223,1.8,29,82,0,21,6,0,66.175
1,2,1002,1006.8,223,1.8,29,82,0,21,6,20,69.415
1,2,1002,1006.8,223,1.8,29,82,0,21,6,40,53.942
1,2,1002,1006.8,223,1.8,29,82,0,22,6,0,117.37
1,2,1002,1006.8,223,1.8,29,82,0,22,6,20,45.9166666667
1,2,1003.2,1008,225,1.2,32.1,70,0,22,6,40,80.63
1,2,1003.2,1008,225,1.2,32.1,70,0,23,6,0,63.0133333333
1,2,1003.2,1008,225,1.2,32.1,70,0,23,6,20,53.15
1,2,1003.2,1008,225,1.2,32.1,70,0,23,6,40,45.404
1,2,1003.2,1008,225,1.2,32.1,70,0,0,7,0,62.024
1,2,1003.2,1008,225,1.2,32.1,70,0,0,7,20,98.735
1,2,1003.2,1008,225,1.2,32.1,70,0,0,7,40,48.3733333333
1,2,1003.2,1008,225,1.2,32.1,70,0,1,7,20,43.26
1,2,1003.3,1008,181,1.9,36.8,52,0,1,7,40,54.04
1,2,1003.3,1008,181,1.9,36.8,52,0,2,7,0,37.87
1,2,1003.3,1008,181,1.9,36.8,52,0,2,7,20,24.625
1,2,1003.3,1008,181,1.9,36.8,52,0,2,7,40,78.195
1,2,1003.3,1008,181,1.9,36.8,52,0,3,7,0,48.25
1,2,1003.3,1008,181,1.9,36.8,52,0,3,7,40,29.4675
1,2,1003.3,1008,181,1.9,36.8,52,0,4,7,20,54.14
1,2,1001.6,1006.3,285,1.7,38.8,40,0,4,7,40,75.676
1,2,1001.6,1006.3,285,1.7,38.8,40,0,5,7,0,47.456
1,2,1001.6,1006.3,285,1.7,38.8,40,0,5,7,20,42.945
1,2,1001.6,1006.3,285,1.7,38.8,40,0,5,7,40,44.502
1,2,1001.6,1006.3,285,1.7,38.8,40,0,6,7,0,36.17
1,2,1001.6,1006.3,285,1.7,38.8,40,0,6,7,20,63.1766666667
1,2,1001.6,1006.3,285,1.7,38.8,40,0,6,7,40,60.76
1,2,1001.6,1006.3,285,1.7,38.8,40,0,7,7,0,106.39
1,2,1001.6,1006.3,285,1.7,38.8,40,0,7,7,20,70
1,2,1001,1005.8,177,0.9,39.4,38,0,7,7,40,63.79875
1,2,1001,1005.8,177,0.9,39.4,38,0,8,7,0,63.5185714286
1,2,1001,1005.8,177,0.9,39.4,38,0,8,7,20,62.1142857143
1,2,1001,1005.8,177,0.9,39.4,38,0,8,7,40,71.676
1,2,1001,1005.8,177,0.9,39.4,38,0,9,7,0,60.73
1,2,1001,1005.8,177,0.9,39.4,38,0,9,7,20,66.595
1,2,1001,1005.8,177,0.9,39.4,38,0,9,7,40,83.7385714286
1,2,1001,1005.8,177,0.9,39.4,38,0,10,7,0,53.9927272727
1,2,1001,1005.8,177,0.9,39.4,38,0,10,7,20,70.29
1,2,1001.8,1006.6,96,2.1,35,61,0,10,7,40,62.9538461538
1,2,1001.8,1006.6,96,2.1,35,61,0,11,7,0,80.4275
1,2,1001.8,1006.6,96,2.1,35,61,0,11,7,20,79.1927272727
1,2,1001.8,1006.6,96,2.1,35,61,0,11,7,40,43.8109090909
1,2,1001.8,1006.6,96,2.1,35,61,0,12,7,0,54.7114285714
1,2,1001.8,1006.6,96,2.1,35,61,0,12,7,20,56.4072727273
1,2,1001.8,1006.6,96,2.1,35,61,0,12,7,40,71.0290909091
1,2,1001.8,1006.6,96,2.1,35,61,0,13,7,0,53.0957142857
